Body,Call,Number,Procedure,Block,Number in block,Title
es_age_1166,2016,2,2,,50,"Equipos departamentales. Servidores. Medidas de seguridad para equipos departamentales y servidores. Centros de proceso de datos: diseño, implantación y gestión."
es_age_1166,2016,2,2,,51,Dispositivos personales de PC y dispositivos móviles. La conectividad de los dispositivos personales. Medidas de seguridad y gestión para equipos personales y dispositivos móviles.
es_age_1166,2016,2,2,,52,"Cloud Computing. IaaS, PaaS, SaaS. Nubes privadas, públicas e híbridas."
es_age_1166,2016,2,2,,53,Sistemas de almacenamiento para sistemas grandes y departamentales. Dispositivos para tratamiento de información multimedia. Virtualización del almacenamiento. Copias de seguridad.
es_age_1166,2016,2,2,,54,"Tipos de sistemas de información multiusuario. Sistemas grandes, medios y pequeños. Servidores de datos y de aplicaciones. Virtualización de servidores."
es_age_1166,2016,2,2,,55,El procesamiento cooperativo y la arquitectura cliente-servidor. Arquitectura SOA.
es_age_1166,2016,2,2,,56,Conceptos y fundamentos de sistemas operativos. Evolución y tendencias.
es_age_1166,2016,2,2,,57,"Sistemas operativos UNIX-LINUX. Fundamentos, administración, instalación, gestión."
es_age_1166,2016,2,2,,58,"Sistemas operativos Microsoft. Fundamentos, administración, instalación, gestión."
es_age_1166,2016,2,2,,59,"Conceptos básicos de otros sistemas operativos: OS X, iOS, Android, z/OS. Sistemas operativos para dispositivos móviles."
es_age_1166,2016,2,2,,60,Los sistemas de gestión de bases de datos SGBD. El modelo de referencia de ANSI.
es_age_1166,2016,2,2,,61,El modelo relacional. El lenguaje SQL. Normas y estándares para la interoperabilidad entre gestores de bases de datos relacionales.
es_age_1166,2016,2,2,,62,"Arquitectura de desarrollo en la web. Desarrollo web front-end. Scripts de cliente. Frameworks. UX. Desarrollo web en servidor, conexión a bases de datos e interconexión con sistemas y servicios."
es_age_1166,2016,2,2,,63,Entorno de desarrollo Microsoft.NET.
es_age_1166,2016,2,2,,64,Entorno de desarrollo JAVA.
es_age_1166,2016,2,2,,65,Entorno de desarrollo PHP.
es_age_1166,2016,2,2,,66,Software de código abierto. Software libre. Conceptos base. Aplicaciones en entorno ofimático y servidores Web.
es_age_1166,2016,2,2,,67,"Inteligencia artificial: la orientación heurística, inteligencia artificial distribuida, agentes inteligentes."
es_age_1166,2016,2,2,,68,Gestión del conocimiento: representación del conocimiento. Sistemas expertos. Herramientas.
es_age_1166,2016,2,2,,69,Sistemas CRM (Customer Relationship Management) y ERP (Enterprise Resource Planning). Generación de informes a la Dirección.
es_age_1166,2016,2,2,,70,"E-learning: Conceptos, herramientas, sistemas de implantación y normalización."
es_age_1166,2016,2,2,,71,Los sistemas de información geográfica. Conceptos y funcionalidad básicos.
es_age_1166,2016,2,2,,72,Gestión de los datos corporativos. Almacén de datos (Data-Warehouse). Arquitectura OLAP. Minería de datos.
es_age_1166,2016,2,2,,73,"Big Data. Captura, análisis, transformación, almacenamiento y explotación de conjuntos masivos de datos. Entornos Hadoop o similares. Bases de datos NoSQL."
es_age_1166,2016,2,2,,74,"Lenguajes y herramientas para la utilización de redes globales. HTML, CSS y XML. Navegadores web y compatibilidad con estándares."
es_age_1166,2016,2,2,,75,Comercio electrónico. Mecanismos de pago. Gestión del negocio. Factura electrónica. Pasarelas de pago.
es_age_1166,2016,2,2,,76,El cifrado. Algoritmos de cifrado simétricos y asimétricos. La función hash. El notariado.
es_age_1166,2016,2,2,,77,"Identificación y firma electrónica (1) Marco europeo y nacional. Certificados digitales. Claves privadas, públicas y concertadas. Formatos de firma electrónica. Protocolos de directorio basados en LDAP y X.500. Otros servicios."
es_age_1166,2016,2,2,,78,"Identificación y firma electrónica (2) Prestación de servicios públicos y privados. Infraestructura de clave pública (PKI). Mecanismos de identificación y firma: «Smart Cards», DNI electrónico, mecanismos biométricos."
es_age_1166,2016,2,2,,79,Adaptación de aplicaciones y entornos a los requisitos de la normativa de protección de datos según los niveles de seguridad. Herramientas de cifrado y auditoría.
es_age_1166,2016,2,2,,80,El tratamiento de imágenes. Tecnologías de digitalización y de impresión. Impresión 3D.
es_age_1166,2016,2,2,,81,"Reconocimiento óptico de caracteres (OCR, ICR). Reconocimiento biométrico."
es_age_1166,2016,2,3,,82,El ciclo de vida de los sistemas de información. Modelos del ciclo de vida.
es_age_1166,2016,2,3,,83,Planificación estratégica de sistemas de información y de comunicaciones. El plan de sistemas de información.
es_age_1166,2016,2,3,,84,"Análisis funcional de sistemas, casos de uso e historias de usuario. Metodologías de desarrollo de sistemas. Metodologías ágiles: Scrum y Kanban."
es_age_1166,2016,2,3,,85,"Análisis del dominio de los sistemas: Modelado de dominio, modelo entidad relación y modelos de clases."
es_age_1166,2016,2,3,,86,"Análisis dinámico de sistemas: Modelado de procesos, modelado dinámico y BPMN (Business Process Model and Notation)."
es_age_1166,2016,2,3,,87,"Análisis de aspectos no funcionales: Rendimiento, seguridad, privacidad."
es_age_1166,2016,2,3,,88,Diseño arquitectónico de sistemas. Diagramas de despliegue.
es_age_1166,2016,2,3,,89,Técnicas de diseño de software. Diseño por capas y patrones de diseño.
es_age_1166,2016,2,3,,90,La elaboración de prototipos en el desarrollo de sistemas. Diseño de interfaces de aplicaciones.
es_age_1166,2016,2,3,,91,La metodología de planificación y desarrollo de Sistemas de Información Métrica.
es_age_1166,2016,2,3,,92,"Procesos de pruebas y garantía de calidad en el desarrollo de software. Planificación, estrategia de pruebas y estándares. Niveles, técnicas y herramientas de pruebas de software. Criterios de aceptación de software."
es_age_1166,2016,2,3,,93,Métricas y evaluación de la calidad del software. La implantación de la función de calidad.
es_age_1166,2016,2,3,,94,La estimación de recursos y esfuerzo en el desarrollo de sistemas de información.
es_age_1166,2016,2,3,,95,La migración de aplicaciones en el marco de procesos de ajuste dimensional y por obsolescencia técnica. Gestión de la configuración y de versiones. Gestión de entornos.
es_age_1166,2016,2,3,,96,"Mantenimiento de sistemas. Mantenimiento predictivo, adaptativo y correctivo. Planificación y gestión del mantenimiento."
es_age_1166,2016,2,3,,97,Reingeniería de sistemas de información e ingeniería inversa.
es_age_1166,2016,2,3,,98,La calidad en los servicios de información. El Modelo EFQM y la Guía para los servicios ISO 9004.
es_age_1166,2016,2,3,,99,Gestión documental. Gestión de contenidos. Tecnologías CMS y DMS de alta implantación.
es_age_1166,2016,2,3,,100,"Sistemas de recuperación de la información. Políticas, procedimientos y métodos para la conservación de la información."
es_age_1166,2016,2,3,,101,"Planificación y control de las TIC: Gestión de servicios e infraestructuras TIC, gestión del valor de las TIC. Acuerdos de Nivel de Servicio. Gestión de incidencias. Bases conceptuales de ITIL (IT Infrastructure Library), y CoBIT (Control Objetives for Information and Related Technology), objetivos de control y métricas."
es_age_1166,2016,2,4,,102,Redes de telecomunicaciones. Conceptos. Medios de transmisión. Conmutación de circuitos y paquetes. Protocolos de encaminamiento. Infraestructuras de acceso. Interconexión de redes. Calidad de servicio.
es_age_1166,2016,2,4,,103,La red Internet y los servicios básicos.
es_age_1166,2016,2,4,,104,Sistemas de cableado y equipos de interconexión de redes.
es_age_1166,2016,2,4,,105,"El modelo de referencia de interconexión de sistemas abiertos (OSI) de ISO: arquitectura, capas, interfaces, protocolos, direccionamiento y encaminamiento."
es_age_1166,2016,2,4,,106,"Tecnologías de acceso: Fibra (GPON, FTTH), Móviles (LTE), Inalámbrica."
es_age_1166,2016,2,4,,107,"Redes de transporte: JDSxWDM, MPLS. Redes de agregación: ATM, Carrier Ethernet - VPLS (H-VPLS)."
es_age_1166,2016,2,4,,108,"Redes inalámbricas: El estándar IEEE 802.11.Características funcionales y técnicas. Sistemas de expansión del espectro. Sistemas de acceso. Autenticación. Modos de operación. Bluetooth. Seguridad, normativa reguladora."
es_age_1166,2016,2,4,,109,"Redes IP: Arquitectura de redes, encaminamiento y calidad de servicio. Transición y convivencia IPv4 - IPv6. Funcionalidades específicas de IPv6."
es_age_1166,2016,2,4,,110,"Redes de nueva generación y servicios convergentes (NGN/IMS). VoIP, ToIP y Comunicaciones Unificadas."
es_age_1166,2016,2,4,,111,La Transformación Digital e Industria 4.0: Ciudades inteligentes. Internet de las Cosas (IoT).
es_age_1166,2016,2,4,,112,Redes de área local. Arquitectura. Tipología. Medios de transmisión. Métodos de acceso. Dispositivos de interconexión. Gestión de dispositivos. Administración de redes LAN. Gestión de usuarios en redes locales. Monitorización y control de tráfico. Gestión SNMP. Configuración y gestión de redes virtuales (VLAN). Redes de área extensa.
es_age_1166,2016,2,4,,113,"Arquitectura de las redes Intranet y Extranet. Concepto, estructura y características. Su implantación en las organizaciones. Modelo de capas: Servidores de aplicaciones, servidores de datos, granjas de servidores."
es_age_1166,2016,2,4,,114,Las redes públicas de transmisión de datos. La red SARA. La red sTESTA. Planificación y gestión de redes.
es_age_1166,2016,2,4,,115,Telecomunicaciones por cable (CATV). Estructura de la red de cable. Operadores del mercado. Servicios de red.
es_age_1166,2016,2,4,,116,El correo electrónico. Servicios de mensajería. Servicios de directorio.
es_age_1166,2016,2,4,,117,Las comunicaciones móviles. Generaciones de tecnologías de telefonía móvil.
es_age_1166,2016,2,4,,118,"Aplicaciones móviles. Características, tecnologías, distribución y tendencias."
es_age_1166,2016,2,4,,119,"La seguridad en redes. Tipos de ataques y herramientas para su prevención: cortafuegos, control de accesos e intrusiones, técnicas criptográficas, etc. Medidas específicas para las comunicaciones móviles."
es_age_1166,2016,2,4,,120,"La seguridad en el nivel de aplicación. Tipos de ataques y protección de servicios web, bases de datos e interfaces de usuario."
es_age_1166,2016,2,4,,121,"Normas reguladoras de las telecomunicaciones. La Comisión Nacional de los Mercados y la Competencia (CNMC): Organización, funciones y competencia en el ámbito de las telecomunicaciones."
es_age_1166,2016,2,4,,122,Sistemas de videoconferencia. Herramientas de trabajo en grupo. Dimensionamiento y calidad de servicio en las comunicaciones y acondicionamiento de salas y equipos. Streaming de video.
es_age_1166,2016,2,4,,123,"Acceso remoto a sistemas corporativos: gestión de identidades, single sign-on y teletrabajo."
es_age_1166,2016,2,4,,124,Virtualización de sistemas y de centros de datos. Virtualización de puestos de trabajo. Maquetas de terminales Windows y de servidores Linux.
es_age_1166,2016,2,4,,125,Herramientas de trabajo colaborativo y Redes sociales. La Guía de comunicación digital de la Administración del Estado.
es_age_1166,2017,1,1,,1,"La Constitución Española de 1978 (I). Los principios constitucionales. Los derechos fundamentales y sus garantías. La Corona. Cortes Generales. Congreso de los Diputados y Senado. El Gobierno. Los Órganos Constitucionales de control del Gobierno: Tribunal de Cuentas, Defensor del Pueblo. La función consultiva: el Consejo de Estado."
es_age_1166,2017,1,1,,2,"La Constitución Española de 1978 (II). El Poder Judicial. La justicia en la Constitución. El Consejo General del Poder Judicial. El Ministerio Fiscal. El Tribunal Constitucional. Naturaleza, organización y atribuciones."
es_age_1166,2017,1,1,,3,La Constitución Española de 1978 (III). Las Comunidades Autónomas: organización política y administrativa. La Administración local: regulación constitucional y entidades que la integran.
es_age_1166,2017,1,1,,4,La Constitución Española de 1978 (IV). La Administración pública: Principios constitucionales. La Administración General del Estado. Sus órganos centrales.
es_age_1166,2017,1,1,,5,"La Unión Europea: antecedentes, evolución y objetivos. Los tratados originarios y modificativos. El derecho de la Unión Europea. Fuentes. Relación entre el derecho de la Unión Europea y el ordenamiento jurídico de los Estados miembros. La participación del Estados miembros en el proceso decisorio."
es_age_1166,2017,1,1,,6,"Las instituciones de la Unión Europea: el Consejo Europeo, el Consejo, la Comisión Europea, el Parlamento Europeo el Tribunal de Justicia de la Unión Europea, el Tribunal de Cuentas y el Banco Central Europeo."
es_age_1166,2017,1,2,,7,El régimen jurídico de las Administraciones públicas. El procedimiento administrativo y la relación de los ciudadanos con las Administraciones públicas. La colaboración entre Administraciones mediante acuerdos y convenios. La colaboración público-privada.
es_age_1166,2017,1,2,,8,La revisión de los actos en vía administrativa. Los recursos administrativos. El recurso contencioso-administrativo.
es_age_1166,2017,1,2,,9,La responsabilidad patrimonial de las Administraciones públicas. Procedimiento de responsabilidad patrimonial. La acción de responsabilidad.
es_age_1166,2017,1,2,,10,Los contratos de las Administraciones públicas. Principios comunes. La Ley de Contratos del Sector Público. Requisitos necesarios para la celebración de los contratos. Procedimientos de contratación y formas de adjudicación. Tipos de contratos y características generales. La facturación en el sector público.
es_age_1166,2017,1,2,,11,Los presupuestos generales del Estado. Estructura del presupuesto: clasificación de los gastos. Las modificaciones presupuestarias. La ejecución del gasto y su control. El control interno: la Intervención General de la Administración del Estado. El control externo: el Tribunal de Cuentas y las Cortes Generales.
es_age_1166,2017,1,3,,12,El modelo económico español en el marco de la economía mundial. El crecimiento sostenible y las políticas ambientales. Líneas generales de la política económica actual.
es_age_1166,2017,1,3,,13,"El sector primario. El sector industrial. El sector servicios. Los subsectores de comercio, transportes y comunicaciones. El turismo."
es_age_1166,2017,1,3,,14,La estructura social. Tendencias demográficas. Políticas de igualdad de género. Discapacidad y dependencia. Políticas contra la violencia de género.
es_age_1166,2017,1,3,,15,El mercado de trabajo: evolución y características actuales. Principales magnitudes. Políticas públicas de empleo.
es_age_1166,2017,1,3,,16,El impacto de las tecnologías de la información y las comunicaciones en la sociedad. La brecha digital. Nuevos hábitos de relación y de consumo de la información.
es_age_1166,2017,1,3,,17,El impacto de las tecnologías de la información y las comunicaciones en la economía y en el mercado de trabajo. Principales magnitudes.
es_age_1166,2017,1,4,,18,La función gerencial en las Administraciones públicas. Particularidades de la gestión pública.
es_age_1166,2017,1,4,,19,La calidad en los servicios públicos y el papel de las TIC en su modernización. La legislación en materia de sociedad de la información y administración electrónica en España y Europa.
es_age_1166,2017,1,4,,20,La crisis de la burocracia como sistema de gestión. La adecuación de técnicas del sector privado. El «management» público y la gobernanza. Hacia la excelencia en las instituciones públicas.
es_age_1166,2017,1,4,,21,La gestión del conocimiento y el capital intelectual en las organizaciones.
es_age_1166,2017,1,4,,22,"La gobernanza pública y el gobierno abierto. Concepto y principios informadores del gobierno abierto: colaboración, participación, transparencia y rendición de cuentas. Datos abiertos y reutilización. El marco jurídico y los planes de gobierno abierto en España. La Ley 19/2013, de 9 de diciembre, de transparencia, acceso a la información pública y buen gobierno. El Consejo de Transparencia y Buen Gobierno: Real Decreto 919/2014, de 31 de octubre, por el que se aprueba su estatuto. Funciones. La Oficina de Transparencia y Acceso a la Información (OTAI): Funciones. El Portal de Transparencia. Las Unidades de Información y Transparencia (UITS): Funciones. La transparencia y el acceso a la información en las comunidades autónomas y entidades locales."
es_age_1166,2017,1,4,,23,La dinamización y el apoyo a la actividad económica y al emprendimiento. La garantía de la unidad de mercado.
es_age_1166,2017,2,1,,24,"Definición, estructura, y dimensionamiento eficiente de los sistemas de información."
es_age_1166,2017,2,1,,25,La información en las organizaciones. Las organizaciones basadas en la información. La Administración como caso específico de este tipo de organización.
es_age_1166,2017,2,1,,26,Modelos de gobernanza TIC. Organización e instrumentos operativos de las tecnologías de la información y las comunicaciones en la Administración General del Estado y sus organismos públicos. La transformación digital de la Administración General del Estado.
es_age_1166,2017,2,1,,27,Reutilización de la información en el sector público en Europa y España. Papel de las TIC en la implantación de políticas de datos abiertos y transparencia.
es_age_1166,2017,2,1,,28,"Estrategia, objetivos y funciones del directivo de sistemas y tecnologías de la información en la Administración."
es_age_1166,2017,2,1,,29,Herramientas de planificación y control de gestión de la función del directivo de sistemas y tecnologías de la información en la Administración. El cuadro de mando.
es_age_1166,2017,2,1,,30,"Organización y funcionamiento de un centro de sistemas de información. Funciones de desarrollo, mantenimiento, sistemas, bases de datos, comunicaciones, seguridad, calidad, microinformática y atención a usuarios."
es_age_1166,2017,2,1,,31,"Dirección y gestión de proyectos de tecnologías de la información. Planificación estratégica, gestión de recursos, seguimiento de proyectos, toma de decisiones."
es_age_1166,2017,2,1,,32,Liderazgo. Gestión de competencias y personas. Gestión de conflictos e inteligencia emocional en el puesto de trabajo. Técnicas de negociación y gestión comercial.
es_age_1166,2017,2,1,,33,"Metodologías predictivas para la gestión de proyectos: GANTT, PERT."
es_age_1166,2017,2,1,,34,Metodologías ágiles para la gestión de proyectos. Metodologías lean.
es_age_1166,2017,2,1,,35,"La política de protección de datos de carácter personal. Régimen jurídico. El Reglamento UE 2016/679, de 27 de abril, relativo a la protección de las personas físicas en lo que respecta al tratamiento de datos personales y a la libre circulación de estos datos. Principios y derechos. Obligaciones. El Delegado de Protección de Datos en las Administraciones Públicas. La Agencia Española de Protección de Datos."
es_age_1166,2017,2,1,,36,"Auditoría informática. Concepto y contenidos. Administración, planeamiento, organización, infraestructura técnica y prácticas operativas."
es_age_1166,2017,2,1,,37,La gestión de la compra pública de tecnologías de la información.
es_age_1166,2017,2,1,,38,"Adquisición de sistemas: estudio de alternativas, evaluación de la viabilidad y toma de decisión."
es_age_1166,2017,2,1,,39,Alternativas básicas de decisión en el campo del equipamiento hardware y software.
es_age_1166,2017,2,1,,40,La rentabilidad de las inversiones en los proyectos de tecnologías de la información.
es_age_1166,2017,2,1,,41,La protección jurídica de los programas de ordenador. Los medios de comprobación de la legalidad y control del software.
es_age_1166,2017,2,1,,42,Accesibilidad y usabilidad. W3C. Diseño universal. Diseño web adaptativo.
es_age_1166,2017,2,1,,43,Interoperabilidad de sistemas (1). El Esquema Nacional de Interoperabilidad. Dimensiones de la interoperabilidad.
es_age_1166,2017,2,1,,44,Interoperabilidad de sistemas (2). Las Normas Técnicas de Interoperabilidad. Interoperabilidad de los documentos y expedientes electrónicos y normas para el intercambio de datos entre Administraciones Públicas.
es_age_1166,2017,2,1,,45,Seguridad de sistemas (1). Análisis y gestión de riesgos. Herramientas.
es_age_1166,2017,2,1,,46,Seguridad de sistemas (2). El Esquema Nacional de Seguridad. Adecuación al Esquema Nacional de Seguridad. Estrategia Nacional de Seguridad. CCN-STIC.
es_age_1166,2017,2,1,,47,"Infraestructuras, servicios comunes y compartidos para la interoperabilidad entre Administraciones públicas. Cl@ve, la Carpeta Ciudadana, el Sistema de Interconexión de Registros, la Plataforma de Intermediación de Datos, y otros servicios."
es_age_1166,2017,2,1,,48,Organizaciones internacionales y nacionales de normalización. Pruebas de conformidad y certificación. El establecimiento de servicios de pruebas de conformidad.
es_age_1166,2017,2,2,,49,Sistemas de altas prestaciones. Grid Computing. Mainframe.
es_age_1166,2017,2,2,,50,"Equipos departamentales. Servidores. Medidas de seguridad para equipos departamentales y servidores. Centros de proceso de datos: diseño, implantación y gestión."
es_age_1166,2017,2,2,,51,Dispositivos personales de PC y dispositivos móviles. La conectividad de los dispositivos personales. Medidas de seguridad y gestión para equipos personales y dispositivos móviles.
es_age_1166,2017,2,2,,52,"Cloud Computing. IaaS, PaaS, SaaS. Nubes privadas, públicas e híbridas."
es_age_1166,2017,2,2,,53,Sistemas de almacenamiento para sistemas grandes y departamentales. Dispositivos para tratamiento de información multimedia. Virtualización del almacenamiento. Copias de seguridad.
es_age_1166,2017,2,2,,54,"Tipos de sistemas de información multiusuario. Sistemas grandes, medios y pequeños. Servidores de datos y de aplicaciones. Virtualización de servidores."
es_age_1166,2017,2,2,,55,El procesamiento cooperativo y la arquitectura cliente-servidor. Arquitectura SOA.
es_age_1166,2017,2,2,,56,Conceptos y fundamentos de sistemas operativos. Evolución y tendencias.
es_age_1166,2017,2,2,,57,"Sistemas operativos UNIX-LINUX. Fundamentos, administración, instalación, gestión."
es_age_1166,2017,2,2,,58,"Sistemas operativos Microsoft. Fundamentos, administración, instalación, gestión."
es_age_1166,2017,2,2,,59,"Conceptos básicos de otros sistemas operativos: OS X, iOS, Android, z/OS. Sistemas operativos para dispositivos móviles."
es_age_1166,2017,2,2,,60,Los sistemas de gestión de bases de datos SGBD. El modelo de referencia de ANSI.
es_age_1166,2017,2,2,,61,El modelo relacional. El lenguaje SQL. Normas y estándares para la interoperabilidad entre gestores de bases de datos relacionales.
es_age_1166,2017,2,2,,62,"Arquitectura de desarrollo en la web. Desarrollo web front-end. Scripts de cliente. Frameworks. UX. Desarrollo web en servidor, conexión a bases de datos e interconexión con sistemas y servicios."
es_age_1166,2017,2,2,,63,Entorno de desarrollo Microsoft.NET.
es_age_1166,2017,2,2,,64,Entorno de desarrollo JAVA.
es_age_1166,2017,2,2,,65,Entorno de desarrollo PHP.
es_age_1166,2017,2,2,,66,Software de código abierto. Software libre. Conceptos base. Aplicaciones en entorno ofimático y servidores web.
es_age_1166,2017,2,2,,67,"Inteligencia artificial: la orientación heurística, inteligencia artificial distribuida, agentes inteligentes."
es_age_1166,2017,2,2,,68,Gestión del conocimiento: representación del conocimiento. Sistemas expertos. Herramientas.
es_age_1166,2017,2,2,,69,Sistemas CRM (Customer Relationship Management) y ERP (Enterprise Resource Planning). Generación de informes a la dirección.
es_age_1166,2017,2,2,,70,"E-learning: conceptos, herramientas, sistemas de implantación y normalización."
es_age_1166,2017,2,2,,71,Los sistemas de información geográfica. Conceptos y funcionalidad básicos.
es_age_1166,2017,2,2,,72,Gestión de los datos corporativos. Almacén de datos (Data-Warehouse). Arquitectura OLAP. Minería de datos.
es_age_1166,2017,2,2,,73,"Big Data. Captura, análisis, transformación, almacenamiento y explotación de conjuntos masivos de datos. Entornos Hadoop o similares. Bases de datos NoSQL."
es_age_1166,2017,2,2,,74,"Lenguajes y herramientas para la utilización de redes globales. HTML, CSS y XML. Navegadores web y compatibilidad con estándares."
es_age_1166,2017,2,2,,75,Comercio electrónico. Mecanismos de pago. Gestión del negocio. Factura electrónica. Pasarelas de pago.
es_age_1166,2017,2,2,,76,El cifrado. Algoritmos de cifrado simétricos y asimétricos. La función hash. El notariado.
es_age_1166,2017,2,2,,77,"Identificación y firma electrónica (1) Marco europeo y nacional. Certificados digitales. Claves privadas, públicas y concertadas. Formatos de firma electrónica. Protocolos de directorio basados en LDAP y X.500. Otros servicios."
es_age_1166,2017,2,2,,78,"Identificación y firma electrónica (2) Prestación de servicios públicos y privados. Infraestructura de clave pública (PKI). Mecanismos de identificación y firma: «Smart Cards», DNI electrónico, mecanismos biométricos."
es_age_1166,2017,2,2,,79,Adaptación de aplicaciones y entornos a los requisitos de la normativa de protección de datos según los niveles de seguridad. Herramientas de cifrado y auditoría.
es_age_1166,2017,2,2,,80,El tratamiento de imágenes. Tecnologías de digitalización y de impresión. Impresión 3D.
es_age_1166,2017,2,2,,81,"Reconocimiento óptico de caracteres (OCR, ICR). Reconocimiento biométrico."
es_age_1166,2017,2,3,,82,El ciclo de vida de los sistemas de información. Modelos del ciclo de vida.
es_age_1166,2017,2,3,,83,Planificación estratégica de sistemas de información y de comunicaciones. El plan de sistemas de información.
es_age_1166,2017,2,3,,84,"Análisis funcional de sistemas, casos de uso e historias de usuario. Metodologías de desarrollo de sistemas. Metodologías ágiles: Scrum y Kanban."
es_age_1166,2017,2,3,,85,"Análisis del dominio de los sistemas: modelado de dominio, modelo entidad relación y modelos de clases."
es_age_1166,2017,2,3,,86,"Análisis dinámico de sistemas: modelado de procesos, modelado dinámico y BPMN (Business Process Model and Notation)."
es_age_1166,2017,2,3,,87,"Análisis de aspectos no funcionales: rendimiento, seguridad, privacidad."
es_age_1166,2017,2,3,,88,Diseño arquitectónico de sistemas. Diagramas de despliegue.
es_age_1166,2017,2,3,,89,Técnicas de diseño de software. Diseño por capas y patrones de diseño.
es_age_1166,2017,2,3,,90,La elaboración de prototipos en el desarrollo de sistemas. Diseño de interfaces de aplicaciones.
es_age_1166,2017,2,3,,91,La metodología de planificación y desarrollo de sistemas de información Métrica.
es_age_1166,2017,2,3,,92,"Procesos de pruebas y garantía de calidad en el desarrollo de software. Planificación, estrategia de pruebas y estándares. Niveles, técnicas y herramientas de pruebas de software. Criterios de aceptación de software."
es_age_1166,2017,2,3,,93,Métricas y evaluación de la calidad del software. La implantación de la función de calidad.
es_age_1166,2017,2,3,,94,La estimación de recursos y esfuerzo en el desarrollo de sistemas de información.
es_age_1166,2017,2,3,,95,La migración de aplicaciones en el marco de procesos de ajuste dimensional y por obsolescencia técnica. Gestión de la configuración y de versiones. Gestión de entornos.
es_age_1166,2017,2,3,,96,"Mantenimiento de sistemas. Mantenimiento predictivo, adaptativo y correctivo. Planificación y gestión del mantenimiento."
es_age_1166,2017,2,3,,97,Reingeniería de sistemas de información e ingeniería inversa.
es_age_1166,2017,2,3,,98,La calidad en los servicios de información. El Modelo EFQM y la Guía para los servicios ISO 9004.
es_age_1166,2017,2,3,,99,Gestión documental. Gestión de contenidos. Tecnologías CMS y DMS de alta implantación.
es_age_1166,2017,2,3,,100,"Sistemas de recuperación de la información. Políticas, procedimientos y métodos para la conservación de la información."
es_age_1166,2017,2,3,,101,"Planificación y control de las TIC: gestión de servicios e infraestructuras TIC, gestión del valor de las TIC. Acuerdos de nivel de servicio. Gestión de incidencias. Bases conceptuales de ITIL (IT Infrastructure Library), y CoBIT (Control Objetives for Information and Related Technology), objetivos de control y métricas."
es_age_1166,2017,2,4,,102,Redes de telecomunicaciones. Conceptos. Medios de transmisión. Conmutación de circuitos y paquetes. Protocolos de encaminamiento. Infraestructuras de acceso. Interconexión de redes. Calidad de servicio.
es_age_1166,2017,2,4,,103,La red Internet y los servicios básicos.
es_age_1166,2017,2,4,,104,Sistemas de cableado y equipos de interconexión de redes.
es_age_1166,2017,2,4,,105,"El modelo de referencia de interconexión de sistemas abiertos (OSI) de ISO: arquitectura, capas, interfaces, protocolos, direccionamiento y encaminamiento."
es_age_1166,2017,2,4,,106,"Tecnologías de acceso: fibra (GPON, FTTH), móviles (LTE), inalámbrica."
es_age_1166,2017,2,4,,107,"Redes de transporte: JDSxWDM, MPLS. Redes de agregación: ATM, Carrier Ethernet - VPLS (H-VPLS)."
es_age_1166,2017,2,4,,108,"Redes inalámbricas: el estándar IEEE 802.11. Características funcionales y técnicas. Sistemas de expansión del espectro. Sistemas de acceso. Autenticación. Modos de operación. Bluetooth. Seguridad, normativa reguladora."
es_age_1166,2017,2,4,,109,"Redes IP: arquitectura de redes, encaminamiento y calidad de servicio. Transición y convivencia IPv4 - IPv6. Funcionalidades específicas de IPv6."
es_age_1166,2017,2,4,,110,"Redes de nueva generación y servicios convergentes (NGN/IMS). VoIP, ToIP y comunicaciones unificadas."
es_age_1166,2017,2,4,,111,La transformación digital e industria 4.0: ciudades inteligentes. Internet de las Cosas (IoT).
es_age_1166,2017,2,4,,112,Redes de área local. Arquitectura. Tipología. Medios de transmisión. Métodos de acceso. Dispositivos de interconexión. Gestión de dispositivos. Administración de redes LAN. Gestión de usuarios en redes locales. Monitorización y control de tráfico. Gestión SNMP. Configuración y gestión de redes virtuales (VLAN). Redes de área extensa.
es_age_1166,2017,2,4,,113,"Arquitectura de las redes Intranet y Extranet. Concepto, estructura y características. Su implantación en las organizaciones. Modelo de capas: servidores de aplicaciones, servidores de datos, granjas de servidores."
es_age_1166,2017,2,4,,114,Las redes públicas de transmisión de datos. La red SARA. La red sTESTA. Planificación y gestión de redes.
es_age_1166,2017,2,4,,115,Telecomunicaciones por cable (CATV). Estructura de la red de cable. Operadores del mercado. Servicios de red.
es_age_1166,2017,2,4,,116,El correo electrónico. Servicios de mensajería. Servicios de directorio.
es_age_1166,2017,2,4,,117,Las comunicaciones móviles. Generaciones de tecnologías de telefonía móvil.
es_age_1166,2017,2,4,,118,"Aplicaciones móviles. Características, tecnologías, distribución y tendencias."
es_age_1166,2017,2,4,,119,"La seguridad en redes. Tipos de ataques y herramientas para su prevención: cortafuegos, control de accesos e intrusiones, técnicas criptográficas, etc. Medidas específicas para las comunicaciones móviles."
es_age_1166,2017,2,4,,120,"La seguridad en el nivel de aplicación. Tipos de ataques y protección de servicios web, bases de datos e interfaces de usuario."
es_age_1166,2017,2,4,,121,"Normas reguladoras de las telecomunicaciones. La Comisión Nacional de los Mercados y la Competencia (CNMC): organización, funciones y competencia en el ámbito de las telecomunicaciones."
